publicare | User 0 firma 3 numar actiuni 5 cu pretul 4
publicare | User 61 firma 4 numar actiuni 2 cu pretul 10

publicare | User 61 firma 9 numar actiuni 4 cu pretul 1

publicare | User 61 firma 8 numar actiuni 6 cu pretul 8

publicare | User 61 firma 3 numar actiuni 1 cu pretul 3

publicare | User 61 firma 2 numar actiuni 4 cu pretul 4

publicare | User 61 firma 1 numar actiuni 4 cu pretul 3

publicare | User 61 firma 0 numar actiuni 3 cu pretul 5

publicare | User 61 firma 7 numar actiuni 4 cu pretul 8

publicare | User 61 firma 6 numar actiuni 2 cu pretul 7

publicare | User 61 firma 5 numar actiuni 1 cu pretul 1

publicare | User 61 firma 4 numar actiuni 2 cu pretul 10

publicare | User 61 firma 9 numar actiuni 4 cu pretul 1

publicare | User 61 firma 8 numar actiuni 9 cu pretul 8

publicare | User 61 firma 3 numar actiuni 2 cu pretul 3

publicare | User 61 firma 2 numar actiuni 2 cu pretul 4

publicare | User 61 firma 1 numar actiuni 4 cu pretul 3

publicare | User 61 firma 0 numar actiuni 1 cu pretul 5

publicare | User 61 firma 7 numar actiuni 2 cu pretul 8

publicare | User 61 firma 6 numar actiuni 2 cu pretul 7

publicare | User 61 firma 5 numar actiuni 1 cu pretul 1

publicare | User 61 firma 4 numar actiuni 2 cu pretul 10

publicare | User 61 firma 9 numar actiuni 5 cu pretul 1

publicare | User 61 firma 8 numar actiuni 5 cu pretul 8

publicare | User 62 firma 3 numar actiuni 1 cu pretul 5

publicare | User 62 firma 2 numar actiuni 3 cu pretul 8

publicare | User 62 firma 1 numar actiuni 1 cu pretul 6

publicare | User 62 firma 0 numar actiuni 3 cu pretul 5

publicare | User 62 firma 7 numar actiuni 8 cu pretul 7

publicare | User 62 firma 6 numar actiuni 4 cu pretul 3

publicare | User 62 firma 5 numar actiuni 4 cu pretul 8

publicare | User 62 firma 4 numar actiuni 3 cu pretul 2

publicare | User 62 firma 9 numar actiuni 2 cu pretul 6

publicare | User 62 firma 8 numar actiuni 2 cu pretul 9

publicare | User 63 firma 3 numar actiuni 1 cu pretul 6

publicare | User 63 firma 2 numar actiuni 1 cu pretul 10

publicare | User 63 firma 1 numar actiuni 6 cu pretul 8

publicare | User 63 firma 0 numar actiuni 4 cu pretul 9

publicare | User 63 firma 7 numar actiuni 2 cu pretul 7

publicare | User 63 firma 6 numar actiuni 2 cu pretul 1

publicare | User 63 firma 5 numar actiuni 1 cu pretul 3

publicare | User 63 firma 4 numar actiuni 3 cu pretul 9

publicare | User 63 firma 9 numar actiuni 4 cu pretul 9

publicare | User 63 firma 8 numar actiuni 10 cu pretul 8

publicare | User 64 firma 3 numar actiuni 1 cu pretul 6

publicare | User 64 firma 2 numar actiuni 3 cu pretul 3

publicare | User 64 firma 1 numar actiuni 1 cu pretul 7

publicare | User 64 firma 0 numar actiuni 2 cu pretul 2

publicare | User 64 firma 7 numar actiuni 2 cu pretul 5

publicare | User 64 firma 6 numar actiuni 1 cu pretul 10

publicare | User 64 firma 5 numar actiuni 2 cu pretul 8

publicare | User 64 firma 4 numar actiuni 8 cu pretul 6

publicare | User 64 firma 9 numar actiuni 1 cu pretul 7

publicare | User 64 firma 8 numar actiuni 2 cu pretul 8

publicare | User 64 firma 3 numar actiuni 2 cu pretul 6

publicare | User 64 firma 2 numar actiuni 1 cu pretul 3

publicare | User 64 firma 1 numar actiuni 1 cu pretul 7

publicare | User 64 firma 0 numar actiuni 1 cu pretul 2

publicare | User 64 firma 7 numar actiuni 1 cu pretul 5

publicare | User 64 firma 6 numar actiuni 1 cu pretul 10

publicare | User 64 firma 5 numar actiuni 3 cu pretul 8

publicare | User 64 firma 4 numar actiuni 5 cu pretul 6

publicare | User 64 firma 9 numar actiuni 1 cu pretul 7

publicare | User 64 firma 8 numar actiuni 6 cu pretul 8

publicare | User 65 firma 3 numar actiuni 3 cu pretul 5

publicare | User 65 firma 2 numar actiuni 1 cu pretul 10

publicare | User 65 firma 1 numar actiuni 7 cu pretul 3

publicare | User 65 firma 0 numar actiuni 4 cu pretul 3

publicare | User 65 firma 7 numar actiuni 1 cu pretul 2

publicare | User 65 firma 6 numar actiuni 2 cu pretul 7

publicare | User 65 firma 5 numar actiuni 1 cu pretul 1

publicare | User 65 firma 4 numar actiuni 3 cu pretul 5

publicare | User 65 firma 9 numar actiuni 3 cu pretul 8

publicare | User 65 firma 8 numar actiuni 2 cu pretul 9

publicare | User 65 firma 3 numar actiuni 2 cu pretul 5

publicare | User 65 firma 2 numar actiuni 1 cu pretul 10

publicare | User 65 firma 1 numar actiuni 4 cu pretul 3

publicare | User 65 firma 0 numar actiuni 2 cu pretul 3

publicare | User 65 firma 7 numar actiuni 3 cu pretul 2

publicare | User 65 firma 6 numar actiuni 1 cu pretul 7

publicare | User 65 firma 5 numar actiuni 1 cu pretul 1

publicare | User 65 firma 4 numar actiuni 3 cu pretul 5

publicare | User 65 firma 9 numar actiuni 1 cu pretul 8

publicare | User 65 firma 8 numar actiuni 7 cu pretul 9

publicare | User 65 firma 3 numar actiuni 2 cu pretul 5

publicare | User 65 firma 2 numar actiuni 1 cu pretul 10

publicare | User 65 firma 1 numar actiuni 7 cu pretul 3

publicare | User 65 firma 0 numar actiuni 1 cu pretul 3

publicare | User 65 firma 7 numar actiuni 2 cu pretul 2

publicare | User 65 firma 6 numar actiuni 2 cu pretul 7

publicare | User 65 firma 5 numar actiuni 1 cu pretul 1

publicare | User 65 firma 4 numar actiuni 3 cu pretul 5

publicare | User 65 firma 9 numar actiuni 2 cu pretul 8

publicare | User 65 firma 8 numar actiuni 2 cu pretul 9

publicare | User 66 firma 3 numar actiuni 3 cu pretul 5

publicare | User 66 firma 2 numar actiuni 1 cu pretul 6

publicare | User 66 firma 1 numar actiuni 2 cu pretul 1

publicare | User 66 firma 0 numar actiuni 1 cu pretul 2

publicare | User 66 firma 7 numar actiuni 6 cu pretul 2

publicare | User 66 firma 6 numar actiuni 1 cu pretul 1

publicare | User 66 firma 5 numar actiuni 1 cu pretul 1

publicare | User 66 firma 4 numar actiuni 6 cu pretul 8

publicare | User 66 firma 9 numar actiuni 2 cu pretul 6

publicare | User 66 firma 8 numar actiuni 1 cu pretul 5

publicare | User 67 firma 3 numar actiuni 2 cu pretul 5

publicare | User 67 firma 2 numar actiuni 1 cu pretul 6

publicare | User 67 firma 1 numar actiuni 1 cu pretul 1

publicare | User 67 firma 0 numar actiuni 2 cu pretul 7

publicare | User 67 firma 7 numar actiuni 5 cu pretul 10

publicare | User 67 firma 6 numar actiuni 10 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 1 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 4 cu pretul 6

publicare | User 67 firma 3 numar actiuni 4 cu pretul 5

publicare | User 67 firma 2 numar actiuni 6 cu pretul 6

publicare | User 67 firma 1 numar actiuni 2 cu pretul 1

publicare | User 67 firma 0 numar actiuni 2 cu pretul 7

publicare | User 67 firma 7 numar actiuni 5 cu pretul 10

publicare | User 67 firma 6 numar actiuni 3 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 2 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 2 cu pretul 6

publicare | User 67 firma 3 numar actiuni 1 cu pretul 5

publicare | User 67 firma 2 numar actiuni 6 cu pretul 6

publicare | User 67 firma 1 numar actiuni 1 cu pretul 1

publicare | User 67 firma 0 numar actiuni 7 cu pretul 7

publicare | User 67 firma 7 numar actiuni 1 cu pretul 10

publicare | User 67 firma 6 numar actiuni 10 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 1 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 4 cu pretul 6

publicare | User 67 firma 3 numar actiuni 2 cu pretul 5

publicare | User 67 firma 2 numar actiuni 6 cu pretul 6

publicare | User 67 firma 1 numar actiuni 2 cu pretul 1

publicare | User 67 firma 0 numar actiuni 4 cu pretul 7

publicare | User 67 firma 7 numar actiuni 1 cu pretul 10

publicare | User 67 firma 6 numar actiuni 6 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 1 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 4 cu pretul 6

publicare | User 67 firma 3 numar actiuni 1 cu pretul 5

publicare | User 67 firma 2 numar actiuni 1 cu pretul 6

publicare | User 67 firma 1 numar actiuni 1 cu pretul 1

publicare | User 67 firma 0 numar actiuni 4 cu pretul 7

publicare | User 67 firma 7 numar actiuni 2 cu pretul 10

publicare | User 67 firma 6 numar actiuni 7 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 2 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 1 cu pretul 6

publicare | User 67 firma 3 numar actiuni 3 cu pretul 5

publicare | User 67 firma 2 numar actiuni 1 cu pretul 6

publicare | User 67 firma 1 numar actiuni 1 cu pretul 1

publicare | User 67 firma 0 numar actiuni 2 cu pretul 7

publicare | User 67 firma 7 numar actiuni 3 cu pretul 10

publicare | User 67 firma 6 numar actiuni 9 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 1 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 1 cu pretul 6

publicare | User 67 firma 3 numar actiuni 4 cu pretul 5

publicare | User 67 firma 2 numar actiuni 2 cu pretul 6

publicare | User 67 firma 1 numar actiuni 1 cu pretul 1

publicare | User 67 firma 0 numar actiuni 1 cu pretul 7

publicare | User 67 firma 7 numar actiuni 5 cu pretul 10

publicare | User 67 firma 6 numar actiuni 3 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 2 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 5 cu pretul 6

publicare | User 67 firma 3 numar actiuni 2 cu pretul 5

publicare | User 67 firma 2 numar actiuni 1 cu pretul 6

publicare | User 67 firma 1 numar actiuni 1 cu pretul 1

publicare | User 67 firma 0 numar actiuni 4 cu pretul 7

publicare | User 67 firma 7 numar actiuni 3 cu pretul 10

publicare | User 67 firma 6 numar actiuni 9 cu pretul 10

publicare | User 67 firma 5 numar actiuni 1 cu pretul 4

publicare | User 67 firma 4 numar actiuni 1 cu pretul 5

publicare | User 67 firma 9 numar actiuni 1 cu pretul 2

publicare | User 67 firma 8 numar actiuni 3 cu pretul 6

publicare | User 68 firma 3 numar actiuni 4 cu pretul 8

publicare | User 68 firma 2 numar actiuni 5 cu pretul 10

publicare | User 68 firma 1 numar actiuni 3 cu pretul 7

publicare | User 68 firma 0 numar actiuni 1 cu pretul 4

publicare | User 68 firma 7 numar actiuni 1 cu pretul 5

publicare | User 68 firma 6 numar actiuni 1 cu pretul 10

publicare | User 68 firma 5 numar actiuni 3 cu pretul 1

publicare | User 68 firma 4 numar actiuni 1 cu pretul 7

publicare | User 68 firma 9 numar actiuni 2 cu pretul 6

publicare | User 68 firma 8 numar actiuni 2 cu pretul 8

publicare | User 68 firma 3 numar actiuni 1 cu pretul 8

publicare | User 68 firma 2 numar actiuni 8 cu pretul 10

publicare | User 68 firma 1 numar actiuni 1 cu pretul 7

publicare | User 68 firma 0 numar actiuni 2 cu pretul 4

publicare | User 68 firma 7 numar actiuni 1 cu pretul 5

publicare | User 68 firma 6 numar actiuni 1 cu pretul 10

publicare | User 68 firma 5 numar actiuni 2 cu pretul 1

publicare | User 68 firma 4 numar actiuni 1 cu pretul 7

publicare | User 68 firma 9 numar actiuni 4 cu pretul 6

publicare | User 68 firma 8 numar actiuni 1 cu pretul 8

publicare | User 68 firma 3 numar actiuni 5 cu pretul 8

publicare | User 68 firma 2 numar actiuni 8 cu pretul 10

publicare | User 68 firma 1 numar actiuni 3 cu pretul 7

publicare | User 68 firma 0 numar actiuni 1 cu pretul 4

publicare | User 68 firma 7 numar actiuni 1 cu pretul 5

publicare | User 68 firma 6 numar actiuni 1 cu pretul 10

publicare | User 68 firma 5 numar actiuni 2 cu pretul 1

publicare | User 68 firma 4 numar actiuni 1 cu pretul 7

publicare | User 68 firma 9 numar actiuni 4 cu pretul 6

publicare | User 68 firma 8 numar actiuni 3 cu pretul 8

publicare | User 68 firma 3 numar actiuni 5 cu pretul 8

publicare | User 68 firma 2 numar actiuni 6 cu pretul 10

publicare | User 68 firma 1 numar actiuni 2 cu pretul 7

publicare | User 68 firma 0 numar actiuni 1 cu pretul 4

publicare | User 68 firma 7 numar actiuni 1 cu pretul 5

publicare | User 68 firma 6 numar actiuni 2 cu pretul 10

publicare | User 68 firma 5 numar actiuni 3 cu pretul 1

publicare | User 68 firma 4 numar actiuni 1 cu pretul 7

publicare | User 68 firma 9 numar actiuni 6 cu pretul 6

publicare | User 68 firma 8 numar actiuni 1 cu pretul 8

publicare | User 68 firma 3 numar actiuni 6 cu pretul 8

publicare | User 68 firma 2 numar actiuni 5 cu pretul 10

publicare | User 68 firma 1 numar actiuni 1 cu pretul 7

publicare | User 68 firma 0 numar actiuni 2 cu pretul 4

publicare | User 68 firma 7 numar actiuni 1 cu pretul 5

publicare | User 68 firma 6 numar actiuni 2 cu pretul 10

publicare | User 68 firma 5 numar actiuni 1 cu pretul 1

publicare | User 68 firma 4 numar actiuni 1 cu pretul 7

publicare | User 68 firma 9 numar actiuni 4 cu pretul 6

publicare | User 68 firma 8 numar actiuni 3 cu pretul 8

publicare | User 69 firma 3 numar actiuni 7 cu pretul 3

publicare | User 69 firma 2 numar actiuni 2 cu pretul 7

publicare | User 69 firma 1 numar actiuni 1 cu pretul 10

publicare | User 69 firma 0 numar actiuni 6 cu pretul 1

publicare | User 69 firma 7 numar actiuni 2 cu pretul 5

publicare | User 69 firma 6 numar actiuni 5 cu pretul 10

publicare | User 69 firma 5 numar actiuni 1 cu pretul 6

publicare | User 69 firma 4 numar actiuni 2 cu pretul 10

publicare | User 69 firma 9 numar actiuni 3 cu pretul 10

publicare | User 69 firma 8 numar actiuni 2 cu pretul 6

publicare | User 70 firma 3 numar actiuni 4 cu pretul 4

publicare | User 70 firma 2 numar actiuni 1 cu pretul 9

publicare | User 70 firma 1 numar actiuni 3 cu pretul 6

publicare | User 70 firma 0 numar actiuni 3 cu pretul 5

publicare | User 70 firma 7 numar actiuni 2 cu pretul 2

publicare | User 70 firma 6 numar actiuni 6 cu pretul 3

publicare | User 70 firma 5 numar actiuni 2 cu pretul 1

publicare | User 70 firma 4 numar actiuni 1 cu pretul 9

publicare | User 70 firma 9 numar actiuni 1 cu pretul 9

publicare | User 70 firma 8 numar actiuni 4 cu pretul 4

publicare | User 70 firma 3 numar actiuni 4 cu pretul 4

publicare | User 70 firma 2 numar actiuni 1 cu pretul 9

publicare | User 70 firma 1 numar actiuni 3 cu pretul 6

publicare | User 70 firma 0 numar actiuni 3 cu pretul 5

publicare | User 70 firma 7 numar actiuni 2 cu pretul 2

publicare | User 70 firma 6 numar actiuni 7 cu pretul 3

publicare | User 70 firma 5 numar actiuni 3 cu pretul 1

publicare | User 70 firma 4 numar actiuni 3 cu pretul 9

publicare | User 70 firma 9 numar actiuni 2 cu pretul 9

publicare | User 70 firma 8 numar actiuni 7 cu pretul 4

publicare | User 70 firma 3 numar actiuni 3 cu pretul 4

publicare | User 70 firma 2 numar actiuni 1 cu pretul 9

publicare | User 70 firma 1 numar actiuni 7 cu pretul 6

publicare | User 70 firma 0 numar actiuni 2 cu pretul 5

publicare | User 70 firma 7 numar actiuni 5 cu pretul 2

publicare | User 70 firma 6 numar actiuni 7 cu pretul 3

publicare | User 70 firma 5 numar actiuni 1 cu pretul 1

publicare | User 70 firma 4 numar actiuni 3 cu pretul 9

publicare | User 70 firma 9 numar actiuni 2 cu pretul 9

publicare | User 70 firma 8 numar actiuni 3 cu pretul 4

publicare | User 71 firma 3 numar actiuni 1 cu pretul 7

publicare | User 71 firma 2 numar actiuni 1 cu pretul 5

publicare | User 71 firma 1 numar actiuni 1 cu pretul 5

publicare | User 71 firma 0 numar actiuni 3 cu pretul 10

publicare | User 71 firma 7 numar actiuni 4 cu pretul 5

publicare | User 71 firma 6 numar actiuni 9 cu pretul 10

publicare | User 71 firma 5 numar actiuni 7 cu pretul 1

publicare | User 71 firma 4 numar actiuni 4 cu pretul 10

publicare | User 71 firma 9 numar actiuni 1 cu pretul 9

publicare | User 71 firma 8 numar actiuni 6 cu pretul 4

publicare | User 71 firma 3 numar actiuni 1 cu pretul 7

publicare | User 71 firma 2 numar actiuni 1 cu pretul 5

publicare | User 71 firma 1 numar actiuni 3 cu pretul 5

publicare | User 71 firma 0 numar actiuni 1 cu pretul 10

publicare | User 71 firma 7 numar actiuni 2 cu pretul 5

publicare | User 71 firma 6 numar actiuni 5 cu pretul 10

publicare | User 71 firma 5 numar actiuni 1 cu pretul 1

publicare | User 71 firma 4 numar actiuni 3 cu pretul 10

publicare | User 71 firma 9 numar actiuni 1 cu pretul 9

publicare | User 71 firma 8 numar actiuni 7 cu pretul 4

publicare | User 71 firma 3 numar actiuni 1 cu pretul 7

publicare | User 71 firma 2 numar actiuni 1 cu pretul 5

publicare | User 71 firma 1 numar actiuni 2 cu pretul 5

publicare | User 71 firma 0 numar actiuni 3 cu pretul 10

publicare | User 71 firma 7 numar actiuni 1 cu pretul 5

publicare | User 71 firma 6 numar actiuni 9 cu pretul 10

publicare | User 71 firma 5 numar actiuni 6 cu pretul 1

publicare | User 71 firma 4 numar actiuni 2 cu pretul 10

publicare | User 71 firma 9 numar actiuni 1 cu pretul 9

publicare | User 71 firma 8 numar actiuni 8 cu pretul 4

publicare | User 71 firma 3 numar actiuni 1 cu pretul 7

publicare | User 71 firma 2 numar actiuni 1 cu pretul 5

publicare | User 71 firma 1 numar actiuni 1 cu pretul 5

publicare | User 71 firma 0 numar actiuni 1 cu pretul 10

publicare | User 71 firma 7 numar actiuni 2 cu pretul 5

publicare | User 71 firma 6 numar actiuni 4 cu pretul 10

publicare | User 71 firma 5 numar actiuni 10 cu pretul 1

publicare | User 71 firma 4 numar actiuni 3 cu pretul 10

publicare | User 71 firma 9 numar actiuni 1 cu pretul 9

publicare | User 71 firma 8 numar actiuni 8 cu pretul 4

publicare | User 72 firma 3 numar actiuni 1 cu pretul 6

publicare | User 72 firma 2 numar actiuni 5 cu pretul 1

publicare | User 72 firma 1 numar actiuni 1 cu pretul 6

publicare | User 72 firma 0 numar actiuni 1 cu pretul 4

publicare | User 72 firma 7 numar actiuni 3 cu pretul 6

publicare | User 72 firma 6 numar actiuni 6 cu pretul 5

publicare | User 72 firma 5 numar actiuni 8 cu pretul 4

publicare | User 72 firma 4 numar actiuni 2 cu pretul 10

publicare | User 72 firma 9 numar actiuni 1 cu pretul 2

publicare | User 72 firma 8 numar actiuni 1 cu pretul 5

publicare | User 72 firma 3 numar actiuni 3 cu pretul 6

publicare | User 72 firma 2 numar actiuni 7 cu pretul 1

publicare | User 72 firma 1 numar actiuni 1 cu pretul 6

publicare | User 72 firma 0 numar actiuni 5 cu pretul 4

publicare | User 72 firma 7 numar actiuni 3 cu pretul 6

publicare | User 72 firma 6 numar actiuni 3 cu pretul 5

publicare | User 72 firma 5 numar actiuni 5 cu pretul 4

publicare | User 72 firma 4 numar actiuni 3 cu pretul 10

publicare | User 72 firma 9 numar actiuni 1 cu pretul 2

publicare | User 72 firma 8 numar actiuni 2 cu pretul 5

publicare | User 73 firma 3 numar actiuni 1 cu pretul 3

publicare | User 73 firma 2 numar actiuni 1 cu pretul 5

publicare | User 73 firma 1 numar actiuni 1 cu pretul 4

publicare | User 73 firma 0 numar actiuni 5 cu pretul 8
